ARR ID,ARR AD,"First PT STAR /
STAR ID",DCT ARR PT,ARR FPL Option,"ARR Time
Applicability","ARR Operational
Goal",ARR Remarks,NAS / FAB,"Release
Date"
EP5509,EPLL,,POLON,"ONLY AVBL FOR TFC
Via DIBED, USTIL",H24,To allow shorter connection in FPL.,,EP,08 JUL 2022
EP5508,EPMO,,XALUR,"ONLY AVBL FOR TFC
DEP EPLL",H24,To allow shorter connection in FPL.,,EP,08 JUL 2022
EP5507,EPWA,,XALUR,"ONLY AVBL FOR TFC
DEP EPLL",H24,To allow shorter connection in FPL.,,EP,08 JUL 2022
EP5522,EPZG,,"BAREP,DILVI,OBOLA",,H24,To allow shorter connection in FPL.,,EP,08 JUL 2022
EP5519,EPBY,,"GOBNI,INTUN,LUXUD",,H24,To allow shorter connection in FPL.,,EP,08 JUL 2022
EP5524,EPLL,,LOZ,"NOT AVBL FOR TFC
with RFL above 5500ft",H24,To allow shorter connection in FPL for GA trainning flights.,,EP,08 JUL 2022
EP5516,EPRZ,,"ARSOG,ATKEK,ETITI,LUXAR,VELAX","ONLY AVBL FOR TFC
With RFL below FL095",H24,To allow connection for GA flights below FL95,,EP,08 JUL 2022
EP5502,EPMO,,MULZA,"ONLY AVBL FOR TFC
DEP EPWA",H24,"To allow shorter connection in FPL.
Not to force usage of SID/STAR procedures for flights within the same TMA.",,EP,08 JUL 2022
EP5503,EPWA,,MULZA,"ONLY AVBL FOR TFC
DEP EPMO",H24,"To allow shorter connection in FPL.
Not to force usage of SID/STAR procedures for flights within the same TMA.",,EP,08 JUL 2022
EG5677,EGBB,,GROVE,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5511,EGCN,,VEGUS,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5682,EGEO,,TRN,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5525,EGHI,,"BCN,DAWLY",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5672,EGHO,,BCN,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5539,EGNC,,"POL,SETEL,UPTON",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5540,EGNE,,"BANEM,CLN",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5541,EGNH,,"BPL,DCS,LYNAS,PENIL,POL,WAL",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5542,EGNJ,,UMBAG,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5543,EGNO,,DCS,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5544,EGNS,,"DCS,BLACA",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5545,EGNT,,"ALASO,ERKIT,GASKO,NATEB,OTBED,OTR,ROBEM,TLA,TILNI",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5551,EGNV,,"ADN,ALASO,DCS,OTBED,OTR,POL",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5692,EGPA,,"FORTY,SUM",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5704,EGPB,,"BEREP,KOKAL,ORVIK",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5558,EGPC,,"BAMRA,BEREP,GONUT,FORTY",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5560,EGPE,,"AND,BEN,GRICE,PTH",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5695,EGPF,,ROBBO,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5696,EGPH,,STIRA,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5634,EGPI,,"GOW,RIMOL,STN",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5697,EGPK,,TRN,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5625,EGPL,,"BRUCE,RIMOL,TOBMO",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5709,EGPN,,RIMOL,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5699,EGPO,,"AKIVO,BILLY,KOKAL,ORSUM",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5573,EGPR,,BRUCE,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5701,EGQS,,"FINDO,GRICE,PTH",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5576,EGSH,,"BKY,LESTA,NALAX,ODNEK,OTBED,OTR,TNT",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5626,EGSY,,"ABDAL,MALBY",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5707,EGTO,,"DET,LAM",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5708,EGXJ,,POL,,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
EG5597,EGYD,,"BANEM,CLN,DESIG",,H24,To reflect operational procedures and ensure correct FDP.,,EG,17 JUL 2022
ES5542,ESCF / ESKN / ESSL / ESSP,DETSO / LURAR,,"COMPULSORY FOR TFC
Above FL095
ARR ESCF / KN / SL / SP
Via sect: EKDKV, EKDKUV  
This traffic shall file
DETSO, LURAR - OL, ON, GIMLO",H24,"To facilitate correct ARR traffic flow
Oestgoeta TMA",,ES,09 JUL 2022
LF7103,LFWO,,HW804,"ONLY AVBL FOR TFC
eng-type helicopter",H24,to provide connection between LFN and hospital,,LF,17 JUL 2022
LM5510,LICD,,DOBIX,"COMPULSORY FOR TFC
ARR LICD VIA PAN M740 DOBIX",H24,To connect transition routes in LMMMFIR with LICD STARs,Required routing in Field 15: PAN M740 DOBIX (Ref. LM AIP ENR 3.5),LM,15 JUL 2022
LM5511,LICD     ,,KOLEX,"COMPULSORY FOR TFC
ARR LICD VIA SENTI M727 KOLEX",H24,To connect transition routes in LMMMFIR with LICD STARs,Required routing in Field 15: SENTI M727 KOLEX (Ref. LM AIP ENR 3.5),LM,15 JUL 2022
LM5513,LICD        ,,TOVMA,"COMPULSORY FOR TFC
ARR LICD VIA NELDA N573 TOVMA",H24,To connect transition routes in LMMMFIR with LICD STARs ,Required routing in Field 15. NELDA N573 TOVMA (Ref. LM AIP ENR 3.5) ,LM,15 JUL 2022
LO5501,LOWK,,KFT,"COMPULSORY FOR TFC
NOT ACFT-PBN (D1, D2)",H24,"Compulsory for NON RNAV and NOT ACFT-PBN (D1, D2) equipped flights
RNAV 1 (D1, D2)  equipped flights shall file via published STAR",,LO,03 AUG 2022
LO5509,LOWS,,SBG,"COMPULSORY FOR TFC
NOT ACFT-PBN (D1, D2)",H24,"Compulsory for NON RNAV and NOT ACFT-PBN (D1, D2) equipped flights
RNAV 1 (D1, D2)  equipped flights shall file via published STAR",,LO,03 AUG 2022
EG5730,EGSC/EGSS,TOSVA,,"COMPULSORY FOR TFC
via COA/SUMUM 
WITH RFL ABOVE FL115 IN EGTTFIR",H24,"To ensure correct STARS are flown, traffic with RFL above FL110 in EG shall use the TOSVA STAR,  below FL110 in EG shall fly the LOGAN STAR.",,EG,20 JUL 2022
LM5514,LICD,LUZOT,,"COMPULSORY FOR TFC
via GZO P624 REPTA
Traffic shall file GZO P624 LUZOT",H24,To force traffic on correct STAR,(Ref. LM AIP ENR 3.5),LM,21 JUL 2022
LM5512,LICD,,NIBLO,"COMPULSORY FOR TFC
ARR LICD VIA:
1. ADEXI M742 NIBLO
2. LONDI Q723 ROBIM M742 NIBLO",H24,To connect transition routes in LMMMFIR with LICD STARs,"Required routing in Field 15: ADEXI M742 NIBLO or LONDI Q723 ROBIM M742 NIBLO
(Ref. LM AIP ENR 3.5)",LM,21 JUL 2022
LF7104,LFBE,,"IBDER, SAU, VELIN, BUGUS, RUMEL",,H24,Airport connectivity,,LF,12 AUG 2022
LF7105,LFBL,,NORON,,H24,Airport connectivity,,LF,12 AUG 2022
LF7108,"LFCN, LFDA",,LMB,,H24,Airport connectivity,,LF,10 SEP 2022
LP5504,LPFR,,VFA,"NOT AVBL FOR TFC
acft-eqpt (A1, B1, B2, B3, B4, B5, B6, C1, C2,  C3, C4, D1, D2, D3, D4, L1, O2)",H24,Compulsory for NON-RNAV equipped flights. RNAV equipped flights shall file via published STAR.,,LP,28 JUL 2022
LF7109,LFMN/LFMD,,LERMA,"ONLY AVBL FOR TFC
DEP LFTZ",H24,Airport connectivity,,LF,05 AUG 2022
GC5503,GCLP,COSTI,,"NOT AVBL FOR TFC
DEP L***, E***, U***",H24,To facilitate correct ARR traffic flow,,GC,28 JUL 2022
GC5502,GCLP,HIE,,"ONLY AVBL AND COMPULSORY FOR TFC
via ROSTA",H24,To facilitate correct ARR traffic flow,,GC,28 JUL 2022
GC5510,GCTS,HIE,,"ONLY AVBL AND COMPULSORY FOR TFC
via ROSTA ,  ORVEK",H24,To facilitate correct ARR traffic flow,,GC,28 JUL 2022
GC5516,GCXO,HIE,,"ONLY AVBL AND COMPULSORY FOR TFC
via ROSTA,  ORVEK",H24,To facilitate correct ARR traffic flow,,GC,28 JUL 2022
GC5505,GCLP,URQUI,,"ONLY AVBL FOR TFC
via APASO, LIMAL, BIPET
------
NOT AVBL FOR TFC
DEP L***, E***, U***",H24,To facilitate correct ARR traffic flow,"Connecting point subject to GCD79D, GCD79W and GCD79T activity",GC,05 AUG 2022
GC5506,GCLP,ODEGI,,"ONLY AVBL FOR TFC
via LIMAL, BIPET, ROTUM
------
NOT AVBL FOR TFC
DEP L***, E***, U***",H24,	To facilitate correct ARR traffic flow,Connecting point subject to GCD20B and GCD79T activity,GC,05 AUG 2022
GC5999,GCTS,ODEGI,,"ONLY AVBL FOR TFC
via LIMAL, BIPET, ROTUM
------
NOT AVBL FOR TFC
DEP L***, E***, U***",H24,To facilitate correct ARR traffic flow,"Connecting point subject to GCD20B, GCD79C, GCD79E, GCD79N and GCD79T activity",GC,05 AUG 2022
GC5504,GCLP,REMGI,,"ONLY AVBL FOR TFC
Only  available for traffic
Via BIPET,  CABEL,  CABOJ
------
NOT AVBL FOR TFC
DEP L***, E***, U***",H24,To facilitate correct ARR traffic flow,"Connecting point subject to GCD79C, GCD79E, GCD79N and GCD79T activity",GC,05 AUG 2022
GC5512,GCTS,REMGI,,"ONLY AVBL FOR TFC
via CABEL,  CABOJ,  BIPET
------
NOT AVBL FOR TFC
DEP L***, E***, U***",H24,	To facilitate correct ARR traffic flow,"Connecting point subject to GCD20B, GCD79C, GCD79E, GCD79N and GCD79T activity",GC,05 AUG 2022
GC5513,GCTS,URQUI,,"ONLY AVBL FOR TFC
Only available  for traffic
Via APASO,  BIPET,  LIMAL,  ROTUM
------
NOT AVBL FOR TFC
DEP L***, E***, U***",H24,	To facilitate correct ARR traffic flow,"Connecting point subject to GCD79D, GCD79W and GCD79T activity",GC,05 AUG 2022
LM5501,LICD,,LPD,"ONLY AVBL FOR TFC
Via BIRSA ,  NIGAT ,  RALAK ,  SARKI ,  SUDIK",H24,Requirement to insert a terminator point due to lack of published STARs ,,LM,08 AUG 2022
LF5500,LFLR,,ROMAM,,H24,ARR/DEP facilitation,,LF,12 AUG 2022
LF5520,LFHE,,ROMAM,,H24,ARR/DEP facilitation,,LF,12 AUG 2022
LF5606,LFHV,,DIRBA,"ONLY AVBL FOR TFC
DEP LFMH",H24,ARR/DEP facilitation,,LF,12 AUG 2022
LF5608,LFHV,,LTP,"ONLY AVBL FOR TFC
DEP LFLB / LP / LS",H24,ARR/DEP facilitation,,LF,12 AUG 2022
LF5609,LFHV,,ROLIR,"ONLY AVBL FOR TFC
DEP LFLU",H24,ARR/DEP facilitation,,LF,12 AUG 2022
LF5688,LFLG,,LTP,,H24,ARR/DEP facilitation,,LF,12 AUG 2022
LF5721,LFHH,,LSE,,H24,ARR/DEP facilitation,,LF,12 AUG 2022
LF5731,LFHS,,BOBSI,,H24,ARR/DEP facilitation,,LF,12 AUG 2022
LF5732,LFHV,,"MOU,ARSOM,LABAL,CFA,TIS,MILPA,AMVAR,PINED,MTL,MEZIN",,H24,ARR/DEP facilitation,,LF,12 AUG 2022
LF5502,LFMD,,OBOTA,"ONLY AVBL FOR TFC
DEP LFMN",H24,"ARR/DEP Facilitation
To comply with FDPS and local 
roundabout",,LF,12 AUG 2022
LF5507,LFAV,,CMB,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5508,LFAY,,XORBI,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5511,LFGA,,"ELBEG,EPL,HR,LASAT,MIRGU,OBORN,RIGVI,STR,LUMEL",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5512,LFLS,,ROMAM,"ONLY AVBL FOR TFC
DEP LFLU / LS / MH",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5517,LFGW,,"GIVOR,GTQ,MMD,MONCE",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5519,LFGB,,"HO,STR","ONLY AVBL FOR TFC
With RFL below FL145",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5522,"LFMD,LFMN,LFTZ",,LUC,"ONLY AVBL FOR TFC
DEP LFMI / ML
Via TRETS",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5523,LFTZ,,STP,"ONLY AVBL FOR TFC
DEP LFMN",H24,"ARR/DEP Facilitation
To comply with FDPS and local 
roundabout",,LF,12 AUG 2022
LF5526,LFBO,,AUCHE,"ONLY AVBL FOR TFC
DEP LFDH",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5528,LFHY,,MOU,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5532,"LFPB,LFPG",,LORNI,"ONLY AVBL FOR TFC
DEP LFAQ / AY / OK / QA",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5533,LFOB,,NEMED,"ONLY AVBL FOR TFC
DEP LFOE / OH / OP / RG",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5534,"LFPB,LFPG",,OKABO,"ONLY AVBL FOR TFC
DEP LFLA / LD / OA / OJ / OK / OZ / PM / QA / QB / QG / SI",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5535,"LFPB,LFPN,LFPO,LFPV",,VEBEK,"ONLY AVBL FOR TFC
DEP LFAC / AQ / AT / AY / OK / QA",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5536,"LFPB,LFPG",,ROU,"ONLY AVBL FOR TFC
DEP LFOP",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5537,"LFPB,LFPG",,BANOX,"ONLY AVBL FOR TFC
DEP LFOC / OE / OJ / OZ",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5539,"LFPN,LFPO,LFPV",,ODILO,"ONLY AVBL FOR TFC
DEP LFLD / OC / OJ / OQ / OT / OZ",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5540,"LFPN,LFPO,LFPV",,MOLBA,"ONLY AVBL FOR TFC
DEP LFLA / LD / OA / OJ / OK / OZ / PM / QA / QB / QG / SI",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5542,LFLA,,"OKRIX,OSKIN",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5553,LFJL,,GTQ,"ONLY AVBL FOR TFC
DEP LFST",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5554,LFOE,,EVX,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5555,LFOP,,EVX,"ONLY AVBL FOR TFC
DEP LFOE / PT",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5557,LFRK,,CAN,"ONLY AVBL FOR TFC
DEP LFOH / RC / RG",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5563,LFAY,,ATREX,"ONLY AVBL FOR TFC
DEP LFP*/LFOB",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5564,LFLA,,DORDI,"ONLY AVBL FOR TFC
DEP LFPB / PG / PN / PO / PV",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5565,LFML,,SUBIL,"ONLY AVBL FOR TFC
DEP LFMP",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5566,LFKB,,BTA,"ONLY AVBL FOR TFC
DEP LFKJ/KF",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5568,LFKJ,,LIBLO,"ONLY AVBL FOR TFC
DEP LFKB",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5571,LFLN,,GURGO,"ONLY AVBL FOR TFC
DEP LFHY",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5573,"LFPB,LFPG",,EVX,"ONLY AVBL FOR TFC
DEP LFOE / PT",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5576,LFPT,,MOPAR,"ONLY AVBL FOR TFC
1. DEP LFOE / OH / OP / RG 
2. Type Non RNAV",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5577,"LFLL,LFLY",,DIRBA,"ONLY AVBL FOR TFC
DEP LFMH",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5579,"LFLB,LFLP",,PIRUV,"ONLY AVBL FOR TFC
DEP LFLB / LL / LP / LS / LY",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5581,"LFHS,LFHV,LFLL,LFLM,LFLN,LFLO,LFLS,LFLY",,AMKEN,"ONLY AVBL FOR TFC
DEP GENEVA_GROUP",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5589,LFSI,,"DIKOL,EPL,MMD,RLP,TRO",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5591,LFTW,,NG,"ONLY AVBL FOR TFC
1. DEP LFMT/MV
2. Via AVN DCT NG",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5603,"LFLB,LFLP",,CBY,"ONLY AVBL FOR TFC
DEP LSGG, LFLI",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5639,LFRK,,EKRAS,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5673,LFOP,,ROU,"ONLY AVBL FOR TFC
DEP LFAB / OB / OH / RG",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5675,LFSG,,EPL,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5678,LFOH,,"BERNO,CAN,DPE,DVL,ETRAT,LGL,ROU",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5686,LFOV,,TABIL,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5689,LFOA,,"CTX,GUERE,MOTAL,NEV,RISUN",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5690,LFLM,,"BUSIL,BOBSI",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5694,LFLH,,"ALURA,CACHI,DJL",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5697,LFRM,,TUNAX,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5709,LFQM,,"DJL,LUL",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5710,LFTH,,CUERS,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5718,LFBK,,"LARON,GUSON,RISUN",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5723,LFJR,,"ANG,LUTIL",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5727,LFAB,,DPE,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5729,LFGB,,"ARPUS,EPL,HR,LUMEL,MIRGU,RIGVI",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5733,LFLD,,"CTX,GUERE,MOTAL,NEV,RISUN",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5734,LFLI,,seeLSGeneralARRDEPConditionsfordetails,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5738,LFOP,,ELBOX,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5739,LFOQ,,"AMB,DOMOD",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5741,LFQA,,DIKOL,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5743,LFSB,,RIGVI,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5744,LFSN,,"EPL,GIVOR,MONCE",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5746,LFSD,,DJL,,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5590,LFMV,,CM,"ONLY AVBL FOR TFC
DEP LFMA/MI/MY/TW",H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5687,LFSM,,"HR,LUMEL,RIGVI",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LF5742,LFQG,,"NEV, NV",,H24,ARR/DEP Facilitation,,LF,12 AUG 2022
LS5557,LSHI,,"ASBER, ABNOR","ONLY AVBL FOR TFC
eng-type helicopter",H24,To provide connectivity from LFN to AD,,LS,16 SEP 2022
LF5529,"LFMD,LFTZ,LFTH",TUPOX,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP CHAMBERY_GROUP, LYON_GROUP
WITH ARR LFMD,LFTZ,LFTH
ABOVE FL195 IN LFMMCTA",H24,To force traffic on the shortest route.,,LF,14 SEP 2022
LF5530,LFMN,XIRBI,,"ONLY AVBL AND COMPULSORY FOR TFC
DEP CHAMBERY_GROUP, LYON_GROUP
WITH ARR LFMN
ABOVE FL195 IN LFMMCTA",H24,To force traffic on the shortest route.,,LF,14 SEP 2022
LF7100,"LFMN,LFMD,LFTZ,LFTH",ABDIL,,"NOT AVBL FOR TFC
VIA LF ABOVE FL195",H24,"This traffic should file NISAR/XATEL/XIRBI/TUPOX STAR if RFL>195
LASER activity on NISAR7R shouldn't be bypassed in the flight plan route, NISAR7T or vectors will be given tactically according to the actual activity.",,LF,14 SEP 2022
LF7110,"LFMN,LFMD,LFTZ","LONSU,MERLU",,"NOT AVBL FOR TFC
VIA DIVUL",H24,To avoid creative flight planning,,LF,14 SEP 2022
LM5515,LMML,,GZO,,H24,Requirement to insert a terminator point due to lack of published STARs ,,LM,31 AUG 2022
LK5562,LKKV,GOPSI,,"COMPULSORY FOR TFC
via RASAN, TOMTI, MAREM",H24,To force traffic on correct ARR route,,LK,04 JAN 2023
LK5563,LKKV,BEKTO,,"COMPULSORY FOR TFC
1. via AGNAV
2. via BUDEX except via BALTU",H24,To force traffic on correct ARR route,,LK,04 JAN 2023
LK5565,LKTB,TUMKA,,"COMPULSORY FOR TFC
via BEPAS, VEMUT, ENITA, OKG, OMELO, DEKOV, HDO",H24,To force traffic on correct ARR route,,LK,04 JAN 2023
LK5567,LKKU,BNO,,"COMPULSORY FOR TFC
via BEPAS, VEMUT, ENITA, OKG, OMELO, DEKOV, HDO",H24,To force traffic on correct ARR route,,LK,04 JAN 2023
LK5569,LKPD,USUPA,,"COMPULSORY FOR TFC
via LANUX",H24,To force traffic on correct ARR route,,LK,04 JAN 2023
LK5570,LKCV,BODAL,,"COMPULSORY FOR TFC
via PADKA, LZBBFIR, NAVTI",H24,To force traffic on correct ARR route,,LK,04 JAN 2023
LE5550,LEAM,"DOSEK
",,"ONLY AVBL FOR TFC
When LER63 is not active",H24,To avoid entering LER63 (san javier Flight and parachuting school),,LE,06 SEP 2022
LF5516,LFGJ,,"ALURA,DJL",,H24,ARR/DEP Facilitation,,LF,01 OCT 2022
LF7112,"LFLL,LFLY",,ARBON,"ONLY AVBL FOR TFC
DEP LFLS",H24,airport connectivity,,LF,23 SEP 2022
LF7113,"LFLL,LFLY",,RIPTU,"ONLY AVBL FOR TFC
DEP LFHS",H24,airport connectivity,,LF,23 SEP 2022
LF5569,"LFLL,LFLS,LFLY",,ROLIR,"ONLY AVBL FOR TFC
DEP LFLU,LFMH",H24,ARR/DEP Facilitation,,LF,23 SEP 2022
LF5578,LFLL,,LSE,"ONLY AVBL FOR TFC
DEP LFLY",H24,ARR/DEP Facilitation,,LF,23 SEP 2022
LF5515,"LFLL,LFLY,LFLS",,LTP,"ONLY AVBL FOR TFC
DEP LFLB,LFLG,LFLP",H24,ARR/DEP Facilitation,,LF,23 SEP 2022
LF5580,LFLY,,LSE,"ONLY AVBL FOR TFC
DEP LFLL",H24,ARR/DEP Facilitation,,LF,23 SEP 2022
LF7114,LFLS,,ARBON,"ONLY AVBL FOR TFC
DEP (LFLL,LFLY)",H24,Airport connectivity,,LF,23 SEP 2022
LF7115,LFMU,"AFRIC,FJR,SIJAN",,"COMPULSORY FOR TFC
VIA LFMMCTA",H24,FDPS limitation,,LF,23 SEP 2022
LF7119,LFLC,,RIMOR,"ONLY AVBL FOR TFC
DEP LFLV",H24,Airport connectivity,,LF,23 SEP 2022
LF7120,"LFKF,LFKJ",NEGAT,,"NOT AVBL FOR TFC
VIA LFMMFF,LFMMEE,LFMMMNST,LFMMML",H24,Flow organization,,LF,16 SEP 2022
EI5532,EICK,,CRK,"ONLY AVBL FOR TFC
BELOW FL085",H24,Connectivity to EICK,,EI,16 SEP 2022
EI5536,EINN,,SHA,"ONLY AVBL FOR TFC
BELOW FL085",H24,Connectivity to EINN and AIP Conditions,,EI,16 SEP 2022
EI5520,EIDW,,DUB,"ONLY AVBL FOR TFC
BELOW FL055
TYPE HELICOPTER",H24,Connectivity to EIDW,Only allowed for Helicopters,EI,19 SEP 2022
LF5856,LFBZ,"MAGEC, SOVOS",,"COMPULSORY FOR TFC
Via LFBBUBDX
------
NOT AVBL FOR TFC
via LFBBUBDX except
1. via TUPAR DCT CNA DCT VAVIX DCT MAGEC
2. via LMG DCT UVELI DCT OSMOB DCT VAVIX DCT MAGEC
3. via REPSI DCT LERGA DCT MINSO DCT NARAK DCT AGN
  a. via AGN DCT TBO DCT ORTEZ G17 SOVOS
  b. via AGN G17 SOVOS
4. via ESIDA DCT LERGA DCT MINSO DCT NARAK DCT AGN
  a. via AGN DCT TBO DCT ORTEZ G17 SOVOS
  b. via AGN G17 SOVOS
5. via NOQAS DCT LERGA DCT MINSO DCT NARAK DCT AGN
  a. via AGN DCT TBO DCT ORTEZ G17 SOVOS
  b. via AGN G17 SOVOS
6. via FJR DCT GAI DCT AGN
  a. via AGN DCT TBO DCT ORTEZ G17 SOVOS
  b. via AGN G17 SOVOS
7. DEP LFCI/CK/CR/CU/DS/HP/LC/LW/MH/MP/MT/MU/SL
  a. via AGN DCT TBO DCT ORTEZ G17 SOVOS
  b. via AGN G17 SOVOS",H24,"Airport connectivity
----
to organize ARR in LFBBUBDX","Other STAR only available below FL195 in LFBBFIR
FRA rule
In CACD define as per  Annex3B:
VAVIX DCT MAGEC, TBO DCT ORTEZ : MEA-UNL
FJR DCT GAI: FL145-UNL
Other DCTs: FL195-UNL",LF,03 OCT 2022
