Restriction Id,Flow Routing Element Type,Flow Routing Element Id From,Flow Routing Element Id To,Flow Routing Element Id,Lower Vertical Limit,Upper Vertical Limit,FRA Point Type
EDUSEC500A,PT,NULL,NULL,GOMIG,NULL,NULL,EX
LB100A,PT,NULL,NULL,GONGO,NULL,NULL,I
EPUMMV500A,PT,NULL,NULL,GORAT,095,999,EX
NEBL500A,PT,NULL,NULL,GORPI,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,GORUN,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,GOSLO,NULL,NULL,I
EPNE500A,PT,NULL,NULL,GOSOT,NULL,NULL,EX
SECSEC500D,PT,NULL,NULL,GOSTI,NULL,NULL,EX
LH100A,PT,NULL,NULL,GOTAR,NULL,NULL,I
LI100A,PT,NULL,NULL,GOTEK,NULL,NULL,I
UKEP500A,PT,NULL,NULL,GOTIX,095,999,EX
EDMEEP500A,PT,NULL,NULL,GOVEN,NULL,NULL,EX
EPEDUE500A,PT,NULL,NULL,GOVEN,NULL,NULL,EX
GCGO500A,PT,NULL,NULL,GUPEL,NULL,NULL,EX
LRLR500A,PT,NULL,NULL,GUXVA,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,GUXVA,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,HATIP,NULL,NULL,I
LELPPO500A,PT,NULL,NULL,HIDRA,NULL,NULL,EX
UKODS100A,PT,NULL,NULL,HONFA,275,999,I
NEFRAX100A,PT,NULL,NULL,HUMBE,NULL,NULL,I
LRLR500D,PT,NULL,NULL,HUMOR,NULL,NULL,EX
DUWDME500A,PT,NULL,NULL,IBAGA,NULL,NULL,EX
DUWDME501A,PT,NULL,NULL,IBAGA,NULL,NULL,EX
EDMDUW500A,PT,NULL,NULL,IBAGA,NULL,NULL,EX
LR100A,PT,NULL,NULL,IBGIR,NULL,NULL,I
LH100A,PT,NULL,NULL,IBLIZ,NULL,NULL,I
LILI500D,PT,NULL,NULL,IBLUN,225,305,EX
EGPXEI501A,PT,NULL,NULL,IBROD,NULL,NULL,EX
LILI500D,PT,NULL,NULL,IBUGO,225,305,EX
NEFRAX100A,PT,NULL,NULL,IBUZU,NULL,NULL,I
LRLR500A,PT,NULL,NULL,IDARU,NULL,NULL,EX
LG100A,PT,NULL,NULL,IDILO,NULL,NULL,I
LGLG500A,PT,NULL,NULL,IDILO,NULL,NULL,EX
UGUDUR500A,PT,NULL,NULL,IDLER,NULL,NULL,EX
UGUR500A,PT,NULL,NULL,IDLER,NULL,NULL,EX
URUGUD500A,PT,NULL,NULL,IDLER,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,IDLIN,NULL,NULL,I
EDUU100N,PT,NULL,NULL,IDOBA,NULL,NULL,I
LFRR100A,PT,NULL,NULL,IDRIK,NULL,NULL,I
UKUK500A,PT,NULL,NULL,ILTUK,095,275,EX
DUEDUW500A,PT,NULL,NULL,INBED,NULL,NULL,EX
LM100A,PT,NULL,NULL,INBIN,NULL,NULL,I
LBLB500A,PT,NULL,NULL,INBOL,NULL,NULL,EX
LTUGUD500A,PT,NULL,NULL,INDUR,NULL,NULL,EX
LI100A,PT,NULL,NULL,INGAB,NULL,NULL,I
LE100A,PT,NULL,NULL,INKAL,NULL,NULL,I
LMLM500D,PT,NULL,NULL,INKOP,NULL,NULL,EX
EIEIDW500A,PT,NULL,NULL,INKUR,NULL,NULL,EX
SECSEC500A,PT,NULL,NULL,INLOT,NULL,NULL,EX
EDUSEC500A,PT,NULL,NULL,INPUL,NULL,NULL,EX
SECEDU500A,PT,NULL,NULL,INPUL,NULL,NULL,EX
LI100A,PT,NULL,NULL,INSOX,NULL,NULL,I
LILI500D,PT,NULL,NULL,INSOX,225,305,EX
LS100A,PT,NULL,NULL,INTEG,NULL,NULL,I
SECSI100A,PT,NULL,NULL,INTIT,NULL,NULL,I
LILI500D,PT,NULL,NULL,INVES,225,305,EX
EGEGPX500A,PT,NULL,NULL,INVON,NULL,NULL,EX
LILI500D,PT,NULL,NULL,IPINO,225,305,EX
LILI500A,PT,NULL,NULL,IPLUB,225,305,EX
EYNE500A,PT,NULL,NULL,IRBEX,NULL,NULL,EX
UKUK500D,PT,NULL,NULL,IRBOL,175,275,EX
LRLB500A,PT,NULL,NULL,IRDUM,NULL,NULL,EX
EP100A,PT,NULL,NULL,IRLUN,NULL,NULL,I
UKOVLR500A,PT,NULL,NULL,IRMAM,NULL,NULL,EX
LFMMLE500A,PT,NULL,NULL,ISTER,NULL,NULL,EX
LFRR100A,PT,NULL,NULL,ITAFI,NULL,NULL,I
LR100A,PT,NULL,NULL,IVDEK,175,245,I
SEEFRA100A,PT,NULL,NULL,IVDEK,NULL,NULL,I
BLUMKK500A,PT,NULL,NULL,IVGOR,095,999,EX
LB100A,PT,NULL,NULL,IVGOT,NULL,NULL,I
LILI500A,PT,NULL,NULL,IVORY,225,305,EX
LI100A,PT,NULL,NULL,IXITO,NULL,NULL,I
LILI500A,PT,NULL,NULL,IXOGU,225,305,EX
LILI500D,PT,NULL,NULL,IXOGU,225,305,EX
SECSEC500A,PT,NULL,NULL,IXONA,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,IXONA,NULL,NULL,I
LGLG500A,PT,NULL,NULL,IXONI,NULL,NULL,EX
LR100A,PT,NULL,NULL,IXORI,175,245,I
NEFRAX100A,PT,NULL,NULL,IXUMA,NULL,NULL,I
UGUDLT500A,PT,NULL,NULL,IZERO,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,JIBOU,NULL,NULL,I
LH100A,PT,NULL,NULL,JOZEP,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,JOZEP,NULL,NULL,I
UGDUGD500A,PT,NULL,NULL,KADZE,NULL,NULL,EX
UGUD100A,PT,NULL,NULL,KADZE,NULL,NULL,I
LILI500A,PT,NULL,NULL,KALIK,215,305,EX
LI100A,PT,NULL,NULL,KAPIL,NULL,NULL,I
LILI500D,PT,NULL,NULL,KAPPO,225,305,EX
LILI500A,PT,NULL,NULL,KARDU,225,305,EX
LR100A,PT,NULL,NULL,KARIL,175,245,I
LRLH555Y,PT,NULL,NULL,KARIL,NULL,NULL,EX
BL100A,PT,NULL,NULL,KARTI,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,KATQA,NULL,NULL,I
EGTTW100A,PT,NULL,NULL,KAWGE,NULL,NULL,I
EYEY500A,PT,NULL,NULL,KAZLA,NULL,NULL,EX
UK100A,PT,NULL,NULL,KEDFO,NULL,NULL,I
EPNSEE500A,PT,NULL,NULL,KEFIR,NULL,NULL,EX
LH100A,PT,NULL,NULL,KEKED,NULL,NULL,I
EDUU100E,PT,NULL,NULL,KEMES,NULL,NULL,I
LI100A,PT,NULL,NULL,KEMMI,NULL,NULL,I
SECSI100A,PT,NULL,NULL,KENEM,NULL,NULL,I
LH100A,PT,NULL,NULL,KENIN,NULL,NULL,I
UKOUKO500A,PT,NULL,NULL,KESAM,085,275,EX
LE100A,PT,NULL,NULL,KILVA,NULL,NULL,I
EDUSEC500A,PT,NULL,NULL,KIRDI,NULL,NULL,EX
EGPXNN501A,PT,NULL,NULL,KLONN,NULL,NULL,EX
NEEG501A,PT,NULL,NULL,KLONN,NULL,NULL,EX
EDREDR500E,PT,NULL,NULL,KOBUS,NULL,NULL,EX
LRLU501A,PT,NULL,NULL,KODRU,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,KOIVU,NULL,NULL,I
YXEG500A,PT,NULL,NULL,KOLAG,NULL,NULL,EX
LILI500A,PT,NULL,NULL,KOLOR,225,305,EX
LILI500A,PT,NULL,NULL,KOLUS,225,305,EX
LB100A,PT,NULL,NULL,KOMAN,NULL,NULL,I
DUWDME500A,PT,NULL,NULL,KOMIB,NULL,NULL,EX
LPPOLP500A,PT,NULL,NULL,KOMUT,245,999,EX
SEEFRA100A,PT,NULL,NULL,KONAR,NULL,NULL,I
LCLL500A,PT,NULL,NULL,KONFO,NULL,NULL,EX
LI100A,PT,NULL,NULL,KONUT,NULL,NULL,I
LGLG500A,PT,NULL,NULL,KOPAR,NULL,NULL,EX
LZLZ500D,PT,NULL,NULL,KOPAT,135,245,EX
SEEFRA100A,PT,NULL,NULL,KOPAT,NULL,NULL,I
LHLDLY500A,PT,NULL,NULL,KOPRY,NULL,NULL,EX
SEESEC500A,PT,NULL,NULL,KOPRY,NULL,NULL,EX
GCGMMM500A,PT,NULL,NULL,KORAL,NULL,NULL,EX
LEGMAC500A,PT,NULL,NULL,KORNO,NULL,NULL,EX
UKUK500A,PT,NULL,NULL,KOROP,055,275,EX
LFRRLU500A,PT,NULL,NULL,KORUL,NULL,NULL,EX
UKOUKO500A,PT,NULL,NULL,KOSAK,085,275,EX
NEBO500A,PT,NULL,NULL,KOTIV,NULL,NULL,EX
LILI500A,PT,NULL,NULL,KOXUD,225,305,EX
SEEFRA100A,PT,NULL,NULL,KOZLI,NULL,NULL,I
BLUMKK500A,PT,NULL,NULL,KRAKI,095,999,EX
LC100A,PT,NULL,NULL,KRASI,NULL,NULL,I
EDUU100N,PT,NULL,NULL,KUBOG,NULL,NULL,I
EP100A,PT,NULL,NULL,KULEK,NULL,NULL,I
SECSEC500A,PT,NULL,NULL,KULEN,NULL,NULL,EX
YXEDME500A,PT,NULL,NULL,KUMER,NULL,NULL,EX
YXEDUE500A,PT,NULL,NULL,KUMER,NULL,NULL,EX
UKUK500D,PT,NULL,NULL,KUROS,165,275,EX
LM100A,PT,NULL,NULL,KUTOS,NULL,NULL,I
LELE500D,PT,NULL,NULL,KUVAN,NULL,NULL,EX
SECLZ500A,PT,NULL,NULL,KUVEX,NULL,NULL,EX
SECSEC500A,PT,NULL,NULL,LABIN,NULL,NULL,EX
LFBB100A,PT,NULL,NULL,LACOU,NULL,NULL,I
EYEY500A,PT,NULL,NULL,LAFAT,NULL,NULL,EX
EYUMMV500A,PT,NULL,NULL,LAFAT,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,LAGUM,NULL,NULL,I
EGPX100A,PT,NULL,NULL,LAMMA,NULL,NULL,I
EDMSEC500A,PT,NULL,NULL,LAMSI,NULL,NULL,EX
LOLJED500A,PT,NULL,NULL,LAMSI,NULL,NULL,EX
EGYX500A,PT,NULL,NULL,LAMSO,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,LANGI,NULL,NULL,I
LFRRLU500A,PT,NULL,NULL,LAPEX,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,LAPMA,NULL,NULL,I
LILI500D,PT,NULL,NULL,LAPRI,225,305,EX
SEEFRA100A,PT,NULL,NULL,LARAT,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,LARTI,NULL,NULL,I
UKSEE500A,PT,NULL,NULL,LASOT,NULL,NULL,EX
NEEY500A,PT,NULL,NULL,LAUGA,NULL,NULL,EX
SEEUK500A,PT,NULL,NULL,LAVDA,315,325,EX
SEEUK500A,PT,NULL,NULL,LAVDA,375,385,EX
EP100A,PT,NULL,NULL,LAVPI,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,LEBAT,NULL,NULL,I
SECSI100A,PT,NULL,NULL,LEBGA,NULL,NULL,I
EGTTEI501A,PT,NULL,NULL,LEDGO,NULL,NULL,EX
UUNE500A,PT,NULL,NULL,LEDUN,NULL,NULL,EX
LOLJLK501A,PT,NULL,NULL,LEDVA,NULL,NULL,EX
LILI500D,PT,NULL,NULL,LEGLO,225,305,EX
EGLFRW500A,PT,NULL,NULL,LELNA,NULL,NULL,EX
GMLP500A,PT,NULL,NULL,LEPRU,245,999,EX
LFBBLU500A,PT,NULL,NULL,LERGA,NULL,NULL,EX
LFBB100A,PT,NULL,NULL,LERGI,NULL,NULL,I
EGTTEI502A,PT,NULL,NULL,LESLU,NULL,NULL,EX
EIEGTT501A,PT,NULL,NULL,LESLU,NULL,NULL,EX
EIEGTT502A,PT,NULL,NULL,LESLU,NULL,NULL,EX
EGPXEK500A,PT,NULL,NULL,LESRA,NULL,NULL,EX
UMMVBL500A,PT,NULL,NULL,LETKI,095,999,EX
LILI500D,PT,NULL,NULL,LEVSI,225,305,EX
DALE500A,PT,NULL,NULL,LIGUM,NULL,NULL,EX
EDMSLI500A,PT,NULL,NULL,LIKDA,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,LIMJA,NULL,NULL,I
EGGXEI500A,PT,NULL,NULL,LIMRI,NULL,NULL,EX
EIEGGX500A,PT,NULL,NULL,LIMRI,NULL,NULL,EX
LU100A,PT,NULL,NULL,LIPTA,NULL,NULL,I
LE100A,PT,NULL,NULL,LISAS,NULL,NULL,I
LI100A,PT,NULL,NULL,LISKO,NULL,NULL,I
LFRRUL500A,PT,NULL,NULL,LIZAD,NULL,NULL,EX
LE100A,PT,NULL,NULL,LOBAR,NULL,NULL,I
BL100A,PT,NULL,NULL,LOGDA,NULL,NULL,I
EP100A,PT,NULL,NULL,LOGDA,NULL,NULL,I
LSEDUW500A,PT,NULL,NULL,LOKTA,NULL,NULL,EX
GC100A,PT,NULL,NULL,LOLOS,NULL,NULL,I
EP100A,PT,NULL,NULL,LOLSI,NULL,NULL,I
LELE500A,PT,NULL,NULL,LOMDA,NULL,NULL,EX
YXEG500A,PT,NULL,NULL,LONAM,NULL,NULL,EX
LILI500A,PT,NULL,NULL,LOPKO,225,305,EX
LELE500A,PT,NULL,NULL,LORES,NULL,NULL,EX
LC100A,PT,NULL,NULL,LUBES,NULL,NULL,I
LILI500A,PT,NULL,NULL,LUKAD,225,305,EX
LE100A,PT,NULL,NULL,LUKIL,NULL,NULL,I
LBLB500A,PT,NULL,NULL,LUKOV,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,LULAX,NULL,NULL,I
BL100A,PT,NULL,NULL,LULIN,NULL,NULL,I
EP100A,PT,NULL,NULL,LULIN,NULL,NULL,I
LILI500A,PT,NULL,NULL,LUMAR,225,305,EX
HLLM500A,PT,NULL,NULL,LUMED,NULL,NULL,EX
EP100A,PT,NULL,NULL,LUMVE,NULL,NULL,I
EDUWLF500A,PT,NULL,NULL,LUPEN,NULL,NULL,EX
LSLI500A,PT,NULL,NULL,LURAG,NULL,NULL,EX
DUEDUN500A,PT,NULL,NULL,LUROS,NULL,NULL,EX
DUNDUE500A,PT,NULL,NULL,LUROS,NULL,NULL,EX
EDMDUN500A,PT,NULL,NULL,LUROS,NULL,NULL,EX
BL100A,PT,NULL,NULL,LUSUL,NULL,NULL,I
LS100A,PT,NULL,NULL,LUTIX,NULL,NULL,I
EP100A,PT,NULL,NULL,LUXAL,NULL,NULL,I
UK100A,PT,NULL,NULL,LUZKA,NULL,NULL,I
UKUK500D,PT,NULL,NULL,LUZKA,035,275,EX
SECSI100A,PT,NULL,NULL,MAGAM,NULL,NULL,I
OIUGUD500A,PT,NULL,NULL,MAGRI,NULL,NULL,EX
LGSEC500A,PT,NULL,NULL,MAKED,NULL,NULL,EX
YX100A,PT,NULL,NULL,MAKEL,NULL,NULL,I
LFBB100A,PT,NULL,NULL,MAKOX,NULL,NULL,I
LILI500D,PT,NULL,NULL,MALAV,225,305,EX
LE100A,PT,NULL,NULL,MAMOM,NULL,NULL,I
LELE500D,PT,NULL,NULL,MANDY,NULL,NULL,EX
BL100A,PT,NULL,NULL,MAPIK,NULL,NULL,I
LZSEC500A,PT,NULL,NULL,MAREG,NULL,NULL,EX
SECLZ500A,PT,NULL,NULL,MAREG,NULL,NULL,EX
EDLK500A,PT,NULL,NULL,MAREM,NULL,NULL,EX
EDMESE500A,PT,NULL,NULL,MAREM,NULL,NULL,EX
LI100A,PT,NULL,NULL,MAREP,NULL,NULL,I
LE100A,PT,NULL,NULL,MARIO,NULL,NULL,I
UKUU500A,PT,NULL,NULL,MASOL,275,999,EX
EDAEDA500H,PT,NULL,NULL,MASOR,NULL,NULL,EX
EDUU100N,PT,NULL,NULL,MASOR,NULL,NULL,I
EYEY500A,PT,NULL,NULL,MATAM,NULL,NULL,EX
LILI500A,PT,NULL,NULL,MATED,225,305,EX
LFRRUL500A,PT,NULL,NULL,MATER,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,MATZE,NULL,NULL,I
LYLR501A,PT,NULL,NULL,MAVIT,NULL,NULL,EX
SECSEC500D,PT,NULL,NULL,MAVIT,NULL,NULL,EX
LBLB500A,PT,NULL,NULL,MAXOV,NULL,NULL,EX
LZBL500A,PT,NULL,NULL,MEBAN,NULL,NULL,EX
LI100A,PT,NULL,NULL,MEDAL,NULL,NULL,I
LILI500A,PT,NULL,NULL,MEDAL,225,305,EX
LFYX500A,PT,NULL,NULL,MEDIL,NULL,NULL,EX
LI100A,PT,NULL,NULL,MEGAN,NULL,NULL,I
EKYX500A,PT,NULL,NULL,MEGAR,NULL,NULL,EX
GC100A,PT,NULL,NULL,MERAN,NULL,NULL,I
LCLL500A,PT,NULL,NULL,MERVA,NULL,NULL,EX
EGTWEG500A,PT,NULL,NULL,MIDJO,NULL,NULL,EX
LRLR500A,PT,NULL,NULL,MIKVI,NULL,NULL,EX
EDMM100E,PT,NULL,NULL,MILGU,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,MILXO,NULL,NULL,I
UKUK500A,PT,NULL,NULL,MIMKO,065,275,EX
EGPXEI501A,PT,NULL,NULL,MIMKU,NULL,NULL,EX
LPPCLE500A,PT,NULL,NULL,MINTA,245,999,EX
BLNE500A,PT,NULL,NULL,MIRMA,NULL,NULL,EX
LELE500D,PT,NULL,NULL,MIRPO,NULL,NULL,EX
LELE500D,PT,NULL,NULL,MITOS,NULL,NULL,EX
LR100A,PT,NULL,NULL,MIVNU,175,245,I
LS100A,PT,NULL,NULL,MOBLO,NULL,NULL,I
LRLRCL500A,PT,NULL,NULL,MOBRA,NULL,NULL,EX
YX100A,PT,NULL,NULL,MOBSA,NULL,NULL,I
LZLZ500D,PT,NULL,NULL,MOCON,135,245,EX
EP100A,PT,NULL,NULL,MODGU,NULL,NULL,I
EDMSEC500A,PT,NULL,NULL,MODSA,NULL,NULL,EX
EDUSEC500A,PT,NULL,NULL,MODSA,NULL,NULL,EX
EP100A,PT,NULL,NULL,MOFKE,NULL,NULL,I
LI100A,PT,NULL,NULL,MOGPU,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,MOHNI,NULL,NULL,I
UKOUKO500D,PT,NULL,NULL,MOKAD,085,275,EX
NEFRAX100A,PT,NULL,NULL,MOKAV,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,MOKAX,NULL,NULL,I
LE100A,PT,NULL,NULL,MOLIN,NULL,NULL,I
LZLZ500A,PT,NULL,NULL,MOMEP,135,245,EX
LILI500A,PT,NULL,NULL,MONEB,225,305,EX
EDUU100E,PT,NULL,NULL,MOOCE,NULL,NULL,I
LH100A,PT,NULL,NULL,MOPUG,NULL,NULL,I
LRLH555Y,PT,NULL,NULL,MOPUG,NULL,NULL,EX
LILI500D,PT,NULL,NULL,MOPUV,225,305,EX
EIEGTT502A,PT,NULL,NULL,MORAG,NULL,NULL,EX
NEFRAX100A,PT,NULL,NULL,MOREB,NULL,NULL,I
LELFMM500A,PT,NULL,NULL,MORSS,NULL,NULL,EX
LFBBLU500A,PT,NULL,NULL,MOTIK,NULL,NULL,EX
LELPPO500A,PT,NULL,NULL,MUDOS,NULL,NULL,EX
LU100A,PT,NULL,NULL,MURKA,NULL,NULL,I
NEFRAX100A,PT,NULL,NULL,NAFFI,NULL,NULL,I
LFBB100A,PT,NULL,NULL,NAKIS,NULL,NULL,I
SECSEC500A,PT,NULL,NULL,NAKIT,NULL,NULL,EX
LH100A,PT,NULL,NULL,NALOX,NULL,NULL,I
EDREDR500F,PT,NULL,NULL,NAMUB,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,NANER,NULL,NULL,I
EY100A,PT,NULL,NULL,NAPOT,NULL,NULL,I
BLEDME501A,PT,NULL,NULL,NAROX,NULL,NULL,EX
EDREDR500E,PT,NULL,NULL,NARUS,NULL,NULL,EX
BL100A,PT,NULL,NULL,NASOK,NULL,NULL,I
EDUELI500A,PT,NULL,NULL,NATAG,NULL,NULL,EX
EDUELI501A,PT,NULL,NULL,NATAG,NULL,NULL,EX
EDUU100W,PT,NULL,NULL,NATOR,NULL,NULL,I
LE100A,PT,NULL,NULL,NAVAR,NULL,NULL,I
LELE500D,PT,NULL,NULL,NAVAR,NULL,NULL,EX
LRLR500A,PT,NULL,NULL,NAVOD,NULL,NULL,EX
YX100A,PT,NULL,NULL,NEBUN,NULL,NULL,I
UGUDUB500A,PT,NULL,NULL,NEGAN,NULL,NULL,EX
LTLB501B,PT,NULL,NULL,NEGEM,175,245,EX
BL100A,PT,NULL,NULL,NEGUV,NULL,NULL,I
EP100A,PT,NULL,NULL,NEGUV,NULL,NULL,I
BL100A,PT,NULL,NULL,NEHIM,NULL,NULL,I
LRLRAR500A,PT,NULL,NULL,NEKUL,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,NEKUL,NULL,NULL,I
LK100A,PT,NULL,NULL,NELPA,NULL,NULL,I
SECSI100A,PT,NULL,NULL,NEMEK,NULL,NULL,I
LILI500A,PT,NULL,NULL,NEMIT,225,305,EX
SEEFRA100A,PT,NULL,NULL,NENKO,NULL,NULL,I
SECSI100A,PT,NULL,NULL,NEPOS,NULL,NULL,I
LI100A,PT,NULL,NULL,NERAR,NULL,NULL,I
EGPX100A,PT,NULL,NULL,NESDI,NULL,NULL,I
LROPLR500A,PT,NULL,NULL,NETUL,NULL,NULL,EX
EGPX100A,PT,NULL,NULL,NEVIS,NULL,NULL,I
LMLM500D,PT,NULL,NULL,NEVNA,NULL,NULL,EX
LILI500A,PT,NULL,NULL,NEVOT,225,305,EX
LGLG500A,PT,NULL,NULL,NEVRA,NULL,NULL,EX
LGLG500D,PT,NULL,NULL,NEVRA,NULL,NULL,EX
EGPXEI501A,PT,NULL,NULL,NIBOG,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,NIDLO,NULL,NULL,I
LMDT500A,PT,NULL,NULL,NIGAT,NULL,NULL,EX
LI100A,PT,NULL,NULL,NIGSO,NULL,NULL,I
EDWEEK500A,PT,NULL,NULL,NIKDA,NULL,NULL,EX
EP100A,PT,NULL,NULL,NIKMI,NULL,NULL,I
LGSEC500A,PT,NULL,NULL,NIKRO,NULL,NULL,EX
LI100A,PT,NULL,NULL,NILTO,NULL,NULL,I
LMLM500D,PT,NULL,NULL,NIMAN,NULL,NULL,EX
EGPX100A,PT,NULL,NULL,NIMAT,NULL,NULL,I
EIEGN500A,PT,NULL,NULL,NIMAT,NULL,NULL,EX
LILI500D,PT,NULL,NULL,NIMUM,225,305,EX
BLNE500A,PT,NULL,NULL,NINTA,NULL,NULL,EX
EYNE500A,PT,NULL,NULL,NINTA,NULL,NULL,EX
NEEY500A,PT,NULL,NULL,NINTA,NULL,NULL,EX
SEEDMS500A,PT,NULL,NULL,NIRGO,NULL,NULL,EX
SEEDUE500A,PT,NULL,NULL,NIRGO,NULL,NULL,EX
UKUK500A,PT,NULL,NULL,NITOK,075,275,EX
LB100A,PT,NULL,NULL,NITUX,NULL,NULL,I
LILI500D,PT,NULL,NULL,NOBMI,225,305,EX
EDUU100N,PT,NULL,NULL,NOBRI,NULL,NULL,I
LTUG500A,PT,NULL,NULL,NOLGA,NULL,NULL,EX
UGDUGD500A,PT,NULL,NULL,NOLGA,NULL,NULL,EX
LELE500A,PT,NULL,NULL,NOLSA,NULL,NULL,EX
DUWDUE500A,PT,NULL,NULL,NOMBO,NULL,NULL,EX
LR100A,PT,NULL,NULL,NOPTI,NULL,NULL,I
LRARLR500A,PT,NULL,NULL,NOPTI,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,NOPTI,NULL,NULL,I
LFBBMM500A,PT,NULL,NULL,NOQAS,195,999,EX
LFMMBB500A,PT,NULL,NULL,NOQAS,195,999,EX
SEEFRA100A,PT,NULL,NULL,NORAH,NULL,NULL,I
LFRRUL500A,PT,NULL,NULL,NORBU,NULL,NULL,EX
EIEGTT501A,PT,NULL,NULL,NORLA,NULL,NULL,EX
LILG500A,PT,NULL,NULL,NOSTO,NULL,NULL,EX
LE100A,PT,NULL,NULL,NUBLO,NULL,NULL,I
BL100A,PT,NULL,NULL,NUDRO,NULL,NULL,I
LR100A,PT,NULL,NULL,NULGO,NULL,NULL,I
NEUU500A,PT,NULL,NULL,NUMSU,NULL,NULL,EX
LSEDUE500A,PT,NULL,NULL,NUNRI,NULL,NULL,EX
LRLU500A,PT,NULL,NULL,NUNTA,NULL,NULL,EX
LBLB500A,PT,NULL,NULL,NUPVU,NULL,NULL,EX
SECSI100A,PT,NULL,NULL,OBALA,NULL,NULL,I
EP100A,PT,NULL,NULL,OBALU,NULL,NULL,I
LR100A,PT,NULL,NULL,OBARA,NULL,NULL,I
BL100A,PT,NULL,NULL,OBDEJ,NULL,NULL,I
UK100A,PT,NULL,NULL,OBENO,NULL,NULL,I
YX100A,PT,NULL,NULL,OBOKA,NULL,NULL,I
EP100A,PT,NULL,NULL,OBOSO,NULL,NULL,I
GCGC500D,PT,NULL,NULL,ODEGI,NULL,NULL,EX
LTLB501B,PT,NULL,NULL,ODERO,175,245,EX
UKODS100A,PT,NULL,NULL,ODESE,275,999,I
UG100A,PT,NULL,NULL,ODILI,NULL,NULL,I
SEEFRA100A,PT,NULL,NULL,ODLIV,NULL,NULL,I
SECSEC500D,PT,NULL,NULL,ODRAS,NULL,NULL,EX
UKODS100A,PT,NULL,NULL,ODSAN,275,999,I
EP100A,PT,NULL,NULL,ODSOB,NULL,NULL,I
LI100A,PT,NULL,NULL,OGAPU,NULL,NULL,I
LILI500A,PT,NULL,NULL,OGAPU,225,305,EX
UKOVLR500A,PT,NULL,NULL,OGATA,NULL,NULL,EX
UKOVLR501A,PT,NULL,NULL,OGATA,NULL,NULL,EX
GMLP500A,PT,NULL,NULL,OGDOR,245,999,EX
NEFRAX100A,PT,NULL,NULL,OGETU,NULL,NULL,I
UGDUGD500A,PT,NULL,NULL,OGEVI,NULL,NULL,EX
UGUG500A,PT,NULL,NULL,OGEVI,NULL,NULL,EX
NEBO500A,PT,NULL,NULL,OGPAR,NULL,NULL,EX
SEEFRA100A,PT,NULL,NULL,OGVUN,NULL,NULL,I
LILI500A,PT,NULL,NULL,OKBIS,225,305,EX
BL100A,PT,NULL,NULL,OKENO,NULL,NULL,I
SECSEC500A,PT,NULL,NULL,OKLAX,NULL,NULL,EX
NEUM500A,PT,NULL,NULL,OKNOD,NULL,NULL,EX
SECSEC500D,PT,NULL,NULL,OKSIG,NULL,NULL,EX
LILI500A,PT,NULL,NULL,OLBEK,225,305,EX
LILI500D,PT,NULL,NULL,OLETI,225,305,EX
YX100A,PT,NULL,NULL,OLGER,NULL,NULL,I
LI100A,PT,NULL,NULL,OLKIS,NULL,NULL,I
LILI500D,PT,NULL,NULL,OLKIS,225,305,EX
LR100A,PT,NULL,NULL,OLMEB,NULL,NULL,I
LILI500D,PT,NULL,NULL,OLNUK,225,305,EX
EIEIDW500A,PT,NULL,NULL,OLONO,NULL,NULL,EX
LILI500A,PT,NULL,NULL,OLPIX,225,305,EX
LILI500D,PT,NULL,NULL,OLPIX,225,305,EX
LI100A,PT,NULL,NULL,OMAKU,NULL,NULL,I
LBLB500A,PT,NULL,NULL,OMAMI,NULL,NULL,EX
LFFF100A,PT,NULL,NULL,OMANI,NULL,NULL,I
LFFFUL500A,PT,NULL,NULL,OMANI,NULL,NULL,EX
EDLK500A,PT,NULL,NULL,OMELO,NULL,NULL,EX
LI100A,PT,NULL,NULL,OMETO,NULL,NULL,I
NEBO500A,PT,NULL,NULL,OMEXA,NULL,NULL,EX
EDUU100W,PT,NULL,NULL,OMOGI,NULL,NULL,I
